Condition|Title|Link|Discounted Price|Original Price|Discount|Image
Pre-owned|Haganai NEXT - Sena Kashiwazaki Cat Costume Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-003492-R|6,980 JPY|8,963 JPY|22.12%|https://img.amiami.com/images/product/main/134/FIGURE-003492.jpg
Pre-owned|Fate/Grand Order Saber/Musashi Miyamoto 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-045040-R|16,980 JPY|21,780 JPY|22.04%|https://img.amiami.com/images/product/main/184/FIGURE-045040.jpg
Pre-owned|Fate/Grand Order - Lancer/Jeanne d'Arc Alter Santa Lily 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-035999-R|10,980 JPY|14,056 JPY|21.88%|https://img.amiami.com/images/product/main/174/FIGURE-035999.jpg
Pre-owned|Love Live! Hasunosora Girls' High School Idol Club Rurino Osawa 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-187417-R|19,780 JPY|25,300 JPY|21.82%|https://img.amiami.com/images/product/main/252/FIGURE-187417.jpg
Sale|Goddess of Victory: Nikke Rapunzel 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181373|18,800 JPY|24,000 JPY|21.67%|https://img.amiami.com/images/product/main/251/FIGURE-181373.jpg
Pre-owned|Tenshi no 3P! - Jun Goto -Summer Bikini Ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-035352-R|10,780 JPY|13,750 JPY|21.6%|https://img.amiami.com/images/product/main/174/FIGURE-035352.jpg
Pre-owned|Goddess of Victory: Nikke Isabel: Honeymoon Party 1/7 Complete Figure Deluxe Edition|https://www.amiami.com/eng/detail/?gcode=FIGURE-184819-R|18,980 JPY|24,200 JPY|21.57%|https://img.amiami.com/images/product/main/252/FIGURE-184819.jpg
Pre-owned|Love Live! Nijigasaki High School Idol Club Ayumu Uehara Exclusive Deluxe Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-170395-R|21,580 JPY|27,500 JPY|21.53%|https://img.amiami.com/images/product/main/244/FIGURE-170395.jpg
Pre-owned|[Bonus] Girls und Panzer das Finale Miho Nishizumi Coco's Cheerleader ver. 1/7 Complete Figure (A-on STORE Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-132057-R|12,580 JPY|15,950 JPY|21.13%|https://img.amiami.com/images/product/main/214/FIGURE-132057.jpg
Sale|Azur Lane Graf Zeppelin Beachside Urd Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-134967|19,820 JPY|25,080 JPY|20.97%|https://img.amiami.com/images/product/main/214/FIGURE-134967.jpg
Sale|Black Rock Shooter DAWN FALL Empress [Black Rock Shooter] huke Ver. 1/7 Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181365|22,000 JPY|27,800 JPY|20.86%|https://img.amiami.com/images/product/main/251/FIGURE-181365.jpg
Pre-owned|Sword Art Online Asuna Swimsuit Ver. Limited Edition 1/7 Complete Figure (Dengekiya Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-046558-R|13,480 JPY|17,028 JPY|20.84%|https://img.amiami.com/images/product/main/192/FIGURE-046558.jpg
Pre-owned|[Bonus] League of Legends K/DA Kai'Sa 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-170658-R|14,980 JPY|18,920 JPY|20.82%|https://img.amiami.com/images/product/main/242/FIGURE-170658.jpg
Sale|Azur Lane Honolulu Light Armor ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-137635|17,250 JPY|21,780 JPY|20.8%|https://img.amiami.com/images/product/main/221/FIGURE-137635.jpg
Pre-owned|Sword Art Online Sinon -Crystal Dress Ver.- 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-180154-R|21,780 JPY|27,500 JPY|20.8%|https://img.amiami.com/images/product/main/244/FIGURE-180154.jpg
Sale|[Bonus] League of Legends K/DA Kai'Sa 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-170658|15,000 JPY|18,920 JPY|20.72%|https://img.amiami.com/images/product/main/242/FIGURE-170658.jpg
Pre-owned|Umamusume Pretty Derby Mejiro Ardan Signature Racewear Ver. 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181244-R|19,980 JPY|25,200 JPY|20.71%|https://img.amiami.com/images/product/main/251/FIGURE-181244.jpg
Sale|Azur Lane Takao Beach Rhapsody Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-148689|13,800 JPY|17,380 JPY|20.6%|https://img.amiami.com/images/product/main/224/FIGURE-148689.jpg
Pre-owned|THE IDOLM@STER Cinderella Girls - Koume Shirasaka Halloween Nightmare Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-026148-R|12,940 JPY|16,297 JPY|20.6%|https://img.amiami.com/images/product/main/164/FIGURE-026148.jpg
Pre-owned|Spy x Family Anya Forger & Bond Forger 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-149067-R|13,980 JPY|17,600 JPY|20.57%|https://img.amiami.com/images/product/main/224/FIGURE-149067.jpg
New|Chainsaw Man Makima 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-146239|23,800 JPY|29,920 JPY|20.45%|https://img.amiami.com/images/product/main/224/FIGURE-146239.jpg
Pre-owned|Sword Art Online Suguha Kirigaya Navy School Swimsuit ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-125048-R|10,350 JPY|12,980 JPY|20.26%|https://img.amiami.com/images/product/main/211/FIGURE-125048.jpg
Pre-owned|Azur Lane Unicorn -A Dream of Pure Vows- 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-174345-R|31,580 JPY|39,600 JPY|20.25%|https://img.amiami.com/images/product/main/243/FIGURE-174345.jpg
Sale|Azur Lane St. Louis 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-058747|24,400 JPY|30,580 JPY|20.21%|https://img.amiami.com/images/product/main/202/FIGURE-058747.jpg
Sale|Azur Lane Takao Bewitching Full Drive Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-147279|16,500 JPY|20,680 JPY|20.21%|https://img.amiami.com/images/product/main/224/FIGURE-147279.jpg
New|Azur Lane Bremerton Kung Fu Cruiser Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-153747|21,780 JPY|27,280 JPY|20.16%|https://img.amiami.com/images/product/main/232/FIGURE-153747.jpg
Pre-owned|Rascal Does Not Dream of Bunny Girl Senpai Mai Sakurajima Haregi ver. 1/7 Complete Figure (ANIPLEX+ Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-121937-R|11,980 JPY|15,000 JPY|20.13%|https://img.amiami.com/images/product/main/211/FIGURE-121937.jpg
Pre-owned|Umamusume Pretty Derby The Will to Overtake Satono Diamond 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-162173-R|20,230 JPY|25,300 JPY|20.04%|https://img.amiami.com/images/product/main/234/FIGURE-162173.jpg
Sale|Azur Lane Atago Summer March Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-148688|18,300 JPY|22,880 JPY|20.02%|https://img.amiami.com/images/product/main/224/FIGURE-148688.jpg
New|GUILTY GEAR -STRIVE- 1/7 Scale Figure - Bridget|https://www.amiami.com/eng/detail/?gcode=FIGURE-153365|19,970 JPY|24,970 JPY|20.02%|https://img.amiami.com/images/product/main/232/FIGURE-153365.jpg
Sale|Azur Lane Atago & Takao Race Queen Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-147768|32,380 JPY|40,480 JPY|20.01%|https://img.amiami.com/images/product/main/224/FIGURE-147768.jpg
New|That Time I Got Reincarnated as a Slime Milim Nava -Shutsugeki nano da!- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-134389|17,510 JPY|21,890 JPY|20.01%|https://img.amiami.com/images/product/main/214/FIGURE-134389.jpg
Sale|Blue Archive Asuma Toki (Bunny Girl) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-170858|15,840 JPY|19,800 JPY|20.0%|https://img.amiami.com/images/product/main/242/FIGURE-170858.jpg
New|PRISMA WING The Case Study of Vanitas Vanitas 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-170231|35,112 JPY|43,890 JPY|20.0%|https://img.amiami.com/images/product/main/242/FIGURE-170231.jpg
Sale|hololive Houshou Marine 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-179186|22,000 JPY|27,500 JPY|20.0%|https://img.amiami.com/images/product/main/244/FIGURE-179186.jpg
New|Goddess of Victory: Nikke Blanc: White Rabbit 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-183285|20,160 JPY|25,200 JPY|20.0%|https://img.amiami.com/images/product/main/251/FIGURE-183285.jpg
New|KDcolle Spice and Wolf: MERCHANT MEETS THE WISE WOLF Holo Light Novel bunny ver. illustration by Jyuu Ayakura 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185633|15,840 JPY|19,800 JPY|20.0%|https://img.amiami.com/images/product/main/252/FIGURE-185633.jpg
New|Hell's Paradise: Jigokuraku Yuzuriha 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-154016|19,800 JPY|24,750 JPY|20.0%|https://img.amiami.com/images/product/main/232/FIGURE-154016.jpg
Sale|hololive production Hakui Koyori 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181606|22,000 JPY|27,500 JPY|20.0%|https://img.amiami.com/images/product/main/251/FIGURE-181606.jpg
Sale|Arknights Goldenglow Maiden For The Bright Night VER. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-180359|24,640 JPY|30,800 JPY|20.0%|https://img.amiami.com/images/product/main/244/FIGURE-180359.jpg
Sale|Azur Lane Cheshire: Cait Sith Crooner 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-180803|20,960 JPY|26,200 JPY|20.0%|https://img.amiami.com/images/product/main/251/FIGURE-180803.jpg
New|Goddess of Victory: Nikke Isabel: Honeymoon Party 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-184820|17,600 JPY|22,000 JPY|20.0%|https://img.amiami.com/images/product/main/252/FIGURE-184820.jpg
New|Hatsune Miku Wa-Bunny 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-177575|17,600 JPY|22,000 JPY|20.0%|https://img.amiami.com/images/product/main/244/FIGURE-177575.jpg
Sale|"Sword Art Online" Asuna & Yuuki -Ending Ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-173205|30,800 JPY|38,500 JPY|20.0%|https://img.amiami.com/images/product/main/243/FIGURE-173205.jpg
New|"Creators Collection Figure" Hatsune Miku: Rosuuri Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191624|26,400 JPY|33,000 JPY|20.0%|https://img.amiami.com/images/product/main/253/FIGURE-191624.jpg
New|KDcolle Mushoku Tensei: Jobless Reincarnation Season 2 Eris Boreas Greyrat lingerie ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191451|15,840 JPY|19,800 JPY|20.0%|https://img.amiami.com/images/product/main/253/FIGURE-191451.jpg
Sale|Azur Lane Bache: Anniversary Illustration Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-175169|17,424 JPY|21,780 JPY|20.0%|https://img.amiami.com/images/product/main/243/FIGURE-175169.jpg
Sale|Hell's Paradise: Jigokuraku Yamada Asaemon Sagiri 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-154015|17,600 JPY|22,000 JPY|20.0%|https://img.amiami.com/images/product/main/232/FIGURE-154015.jpg
New|PRISMA WING Piapro Characters Kagamine Rin "Art by lack" 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181229|26,312 JPY|32,890 JPY|20.0%|https://img.amiami.com/images/product/main/251/FIGURE-181229.jpg
Sale|hololive production Oozora Subaru -Suspenders Ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-180042|21,120 JPY|26,400 JPY|20.0%|https://img.amiami.com/images/product/main/244/FIGURE-180042.jpg
New|Reverse: 1999 Sonetto 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-178510|18,480 JPY|23,100 JPY|20.0%|https://img.amiami.com/images/product/main/244/FIGURE-178510.jpg
New|Blue Archive Kayoko (New Year) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-186986|18,304 JPY|22,880 JPY|20.0%|https://img.amiami.com/images/product/main/252/FIGURE-186986.jpg
New|"That Time I Got Reincarnated as a Slime" Milim Nava -Dragonoid Dragon Form Version- 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-160188|30,800 JPY|38,500 JPY|20.0%|https://img.amiami.com/images/product/main/233/FIGURE-160188.jpg
New|Nekopara Vanilla -Lovely Sweets Time- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-168657|18,128 JPY|22,660 JPY|20.0%|https://img.amiami.com/images/product/main/242/FIGURE-168657.jpg
New|[Exclusive Sale] "Girls' Frontline" M950A The Warbler And The Rose -Damaged Ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-156862|25,520 JPY|31,900 JPY|20.0%|https://img.amiami.com/images/product/main/233/FIGURE-156862.jpg
New|[Exclusive Sale] White Rabbit Rosu Underwear Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191901|16,720 JPY|20,900 JPY|20.0%|https://img.amiami.com/images/product/main/253/FIGURE-191901.jpg
New|TV Anime "The Demon Girl Next Door Season 2" Momo Chiyoda Wedding Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-180135|18,480 JPY|23,100 JPY|20.0%|https://img.amiami.com/images/product/main/244/FIGURE-180135.jpg
Sale|PARQUET "Joumon Tsubasa" 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185241|22,440 JPY|28,050 JPY|20.0%|https://img.amiami.com/images/product/main/252/FIGURE-185241.jpg
Pre-owned|Fate/Grand Order Foreigner/Abigail Williams & Lavinia Whateley 1/7 Complete Figure (HobbyJAPAN Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-121945-R|23,850 JPY|29,800 JPY|19.97%|https://img.amiami.com/images/product/main/211/FIGURE-121945.jpg
Pre-owned|Love Live! Hasunosora Girls' High School Idol Club Megumi Fujishima [Exclusive Deluxe Edition] 1/7 Complete Figure (PLUM Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-197237-R|22,050 JPY|27,500 JPY|19.82%|https://img.amiami.com/images/product/main/261/FIGURE-197237.jpg
Pre-owned|[Bonus] Stella 1/7 Complete Figure [Goodsmile Online Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-129726-R|13,480 JPY|16,800 JPY|19.76%|https://img.amiami.com/images/product/main/214/FIGURE-129726.jpg
Pre-owned|[Bonus] Echocalypse Lilith Pure White Pledge Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181248-R|22,980 JPY|28,600 JPY|19.65%|https://img.amiami.com/images/product/main/251/FIGURE-181248.jpg
Pre-owned|Zanma Taisei Demonbane - Al Azif x Takuya Inoue Ver. Regular Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-1343-R|8,250 JPY|10,266 JPY|19.64%|https://img.amiami.com/images/product/main/094/FIG-MOE-1343.jpg
Pre-owned|Umamusume Pretty Derby Twin Turbo 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-151287-R|21,580 JPY|26,800 JPY|19.48%|https://img.amiami.com/images/product/main/231/FIGURE-151287.jpg
Pre-owned|Girls' Frontline Suomi KP-31 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-045129-R|12,240 JPY|15,180 JPY|19.37%|https://img.amiami.com/images/product/main/184/FIGURE-045129.jpg
Pre-owned|Is the order a rabbit?? Chino (Summer Uniform) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-055307-R|11,980 JPY|14,850 JPY|19.33%|https://img.amiami.com/images/product/main/194/FIGURE-055307.jpg
Pre-owned|Boku no Koibito, Ran-senpai -Houkago no Hitotoki- illustration by Kina Kazuharu 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-055604-R|15,980 JPY|19,800 JPY|19.29%|https://img.amiami.com/images/product/main/201/FIGURE-055604.jpg
Pre-owned|[Bonus] Blue Archive Kikyou 1/7 Complete Figure (Good Smile Company Official Shop Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-197118-R|14,980 JPY|18,500 JPY|19.03%|https://img.amiami.com/images/product/main/261/FIGURE-197118.jpg
Pre-owned|Akami Karubi 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-170762-R|17,820 JPY|22,000 JPY|19.0%|https://img.amiami.com/images/product/main/242/FIGURE-170762.jpg
Pre-owned|T.M.Revolution/THE IDOLM@STER Cinderella Girls - Uzuki Shimamura HOT LIMIT Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-035041-R|10,320 JPY|12,731 JPY|18.94%|https://img.amiami.com/images/product/main/174/FIGURE-035041.jpg
Sale|Azur Lane Perseus 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-166147|27,500 JPY|33,895 JPY|18.87%|https://img.amiami.com/images/product/main/241/FIGURE-166147.jpg
Pre-owned|[Bonus] Genshin Impact Barbara 1/7 Complete Figure (Kotobukiya Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-143803-R|15,980 JPY|19,580 JPY|18.39%|https://img.amiami.com/images/product/main/224/FIGURE-143803.jpg
Pre-owned|Sword Art Online Alicization Alice Synthesis Thirty 1/7 Complete Figure (Aniplex Plus Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-118031-R|13,480 JPY|16,500 JPY|18.3%|https://img.amiami.com/images/product/main/203/FIGURE-118031.jpg
Pre-owned|Dragon's Crown Sorceress 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191239-R|15,280 JPY|18,700 JPY|18.29%|https://img.amiami.com/images/product/main/253/FIGURE-191239.jpg
Pre-owned|Uzaki-chan wa Asobitai! Tsuki Uzaki (Cow Bikini) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-189655-R|16,180 JPY|19,800 JPY|18.28%|https://img.amiami.com/images/product/main/253/FIGURE-189655.jpg
Pre-owned|Lycoris Recoil Chisato Nishikigi: Oversized Sweatshirt Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-186836-R|16,180 JPY|19,800 JPY|18.28%|https://img.amiami.com/images/product/main/252/FIGURE-186836.jpg
Pre-owned|CalabiYau XingHui Midsummer Starry Night Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-173517-R|17,980 JPY|22,000 JPY|18.27%|https://img.amiami.com/images/product/main/243/FIGURE-173517.jpg
Pre-owned|Nito Wai 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-180179-R|17,980 JPY|22,000 JPY|18.27%|https://img.amiami.com/images/product/main/244/FIGURE-180179.jpg
Pre-owned|Anime "Atelier Ryza: Ever Darkness & the Secret Hideout" Reisalin Stout 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-161008-R|17,980 JPY|22,000 JPY|18.27%|https://img.amiami.com/images/product/main/234/FIGURE-161008.jpg
Pre-owned|Sonic Soldier Borgman Anice Farm [Memories style] [Pearl Color edition] 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-162905-R|17,980 JPY|22,000 JPY|18.27%|https://img.amiami.com/images/product/main/234/FIGURE-162905.jpg
Pre-owned|[Bonus] Love Live! Sunshine!! You Watanabe Blu-ray Jacket Ver. 1/7 Complete Figure (BVC Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-045706-R|12,370 JPY|15,074 JPY|17.94%|https://img.amiami.com/images/product/main/192/FIGURE-045706.jpg
Pre-owned|Goddess of Victory: Nikke Marciana: School Days 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-187720-R|18,980 JPY|23,100 JPY|17.84%|https://img.amiami.com/images/product/main/252/FIGURE-187720.jpg
Pre-owned|Blue Archive Alice (Maid) 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-162413-R|15,580 JPY|18,900 JPY|17.57%|https://img.amiami.com/images/product/main/234/FIGURE-162413.jpg
Pre-owned|Eromanga Sensei - Elf Yamada 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-032743-R|9,980 JPY|12,100 JPY|17.52%|https://img.amiami.com/images/product/main/173/FIGURE-032743.jpg
Pre-owned|[Bonus] Girls' Frontline OTs-14 Divinely-Favoured Beauty Heavy Damage Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-172156-R|19,980 JPY|24,200 JPY|17.44%|https://img.amiami.com/images/product/main/242/FIGURE-172156.jpg
Pre-owned|Keihou Koi Original Series Shoukun 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-054655-R|13,050 JPY|15,800 JPY|17.41%|https://img.amiami.com/images/product/main/194/FIGURE-054655.jpg
Pre-owned|PRISMA WING The Detective is Already Dead. Siesta 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-172894-R|29,980 JPY|36,300 JPY|17.41%|https://img.amiami.com/images/product/main/243/FIGURE-172894.jpg
Pre-owned|DreamTech Uzaki-chan wa Asobitai! Tsuki Uzaki [Cow Pattern Bikini] 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-133283-R|15,280 JPY|18,480 JPY|17.32%|https://img.amiami.com/images/product/main/214/FIGURE-133283.jpg
Pre-owned|Kantai Collection -Kan Colle- 1/7 Kiso Kai-II Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-031461-R|15,280 JPY|18,480 JPY|17.32%|https://img.amiami.com/images/product/main/173/FIGURE-031461.jpg
